SampleName,ID,timepoint_cmtv,formula_check,start_date,start_date_yyyy,start_date_mm,start_date_dd.d,measurement_date,measurement_date_yyyy,measurement_month_mm,measurement_date_dd.d,Period,time_d,mgCO2_jar,time_d_cmtv
HEG48-2_dry,HEG48,5,,43780.66667,2019,11,11.66666667,11/18/19 10:00,2019,11,18.41666667,pre,6.75,14.64273855,6.75
HEW22-1_dry,HEW22,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,13.40147102,10.02
HEW22-2_dry,HEW22,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,14.40345468,10.02
HEW41-1_dry,HEW41,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,14.51012151,10.02
HEW41-2_dry,HEW41,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,16.25422045,10.02
HEW42-1_dry,HEW42,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,11.16092579,10.02
HEW42-2_dry,HEW42,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,11.07738118,10.02
HEG10-1_dry,HEG10,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,18.93249273,10.02
HEG10-2_dry,HEG10,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,16.67758331,10.02
HEG32-1_dry,HEG32,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,24.51745229,10.02
HEG32-2_dry,HEG32,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,21.03395342,10.02
HEG48-1_dry,HEG48,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,22.76234168,10.02
HEG48-2_dry,HEG48,6,,43780.66667,2019,11,11.66666667,11/21/19 16:30,2019,11,21.6875,pre,10.02,21.93194865,10.02
HEW22-1_dry,HEW22,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,16.15620302,11.02
HEW22-2_dry,HEW22,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,19.12641892,11.02
HEW41-1_dry,HEW41,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,18.01469331,11.02
HEW41-2_dry,HEW41,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,20.5634669,11.02
HEW42-1_dry,HEW42,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,13.09401931,11.02
HEW42-2_dry,HEW42,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,14.26887764,11.02
HEG10-1_dry,HEG10,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,24.66404591,11.02
HEG10-2_dry,HEG10,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,20.32781082,11.02
HEG32-1_dry,HEG32,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,30.00730014,11.02
HEG32-2_dry,HEG32,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,26.32168569,11.02
HEG48-1_dry,HEG48,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,27.76541673,11.02
HEG48-2_dry,HEG48,7,,43780.66667,2019,11,11.66666667,11/22/19 16:30,2019,11,22.6875,pre,11.02,26.67036981,11.02
